,ID,ID_ORIGINAL,Gender,Portuguese_Citizenship,Age,Frequent_Traveler,Cellphone_Usage,Household_Size,JournalReader,Satisfaction_Level,Occupation,Political_Participation,Social_Person,Area_Residence,Household_Income
788,1788,465017,Male,Yes,52,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,8261
789,1789,467669,Male,Yes,82,No,Average,2.0,0,5.0,Self-employed,Strong involvement,No,City,7000
790,1790,461208,Female,No,32,Yes,High,1.0,0,4.0,Nothing,Strong involvement,No,City,13305
791,1791,463164,Male,Yes,35,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,17088
792,1792,463185,Female,Yes,58,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
793,1793,463170,Female,,33,Yes,High,5.0,0,1.0,Private company,Some involvement,Yes,City,7000
794,1794,463987,Female,No,36,Yes,Low,1.0,1,4.0,Private company,Unknown,No,City,7000
795,1795,465862,Female,,50,Yes,Low,1.0,0,5.0,Private company,Unknown,No,City,17088
796,1796,464717,Male,Yes,25,No,Average,8.0,0,1.0,Public company,Strong involvement,Yes,Country-side,12044
797,1797,467045,Male,Yes,51,Yes,High,2.0,0,3.0,Private company,No involvement,No,City,7000
798,1798,467276,Male,No,43,Yes,Low,5.0,1,1.0,Private company,Unknown,No,City,22132
799,1799,464826,Male,No,23,No,High,5.0,0,1.0,Private company,Some involvement,Yes,Country-side,14566
800,1800,459657,Male,Yes,84,Yes,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,8261
801,1801,464251,Male,Yes,65,Yes,Average,4.0,1,2.0,Private company,Unknown,Yes,City,7000
802,1802,464354,Female,No,43,Yes,High,2.0,0,3.0,Private company,Strong involvement,Yes,Country-side,10783
803,1803,464570,Male,Yes,31,Yes,Low,2.0,0,2.0,Government,Strong involvement,No,City,7000
804,1804,460845,Female,No,20,No,High,2.0,0,1.0,Private company,Some involvement,No,City,7000
805,1805,467866,Male,Yes,50,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
806,1806,466836,Female,No,42,Yes,High,1.0,0,5.0,Government,Strong involvement,Yes,Country-side,7000
807,1807,461937,Female,No,41,Yes,Low,,1,,Government,Strong involvement,No,City,8261
808,1808,465535,Female,No,29,No,High,,0,,Private company,No involvement,Yes,City,18349
809,1809,464726,Male,Yes,33,Yes,Average,9.0,0,1.0,Public company,Strong involvement,Yes,Country-side,20871
810,1810,461550,Male,Yes,37,Yes,High,2.0,0,2.0,Private company,No involvement,No,City,15827
811,1811,463137,Female,No,31,Yes,High,1.0,0,4.0,Nothing,Strong involvement,No,City,17088
812,1812,462731,Female,Yes,43,Yes,High,3.0,1,2.0,Private company,Unknown,No,City,13305
813,1813,465221,Male,Yes,88,Yes,High,2.0,1,5.0,Private company,Unknown,No,City,7000
814,1814,462632,Female,Yes,37,No,Low,4.0,0,1.0,Private company,Strong involvement,Yes,Country-side,7000
815,1815,459342,Female,Yes,84,No,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,8261
816,1816,464418,Male,Yes,43,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,17088
817,1817,465823,Male,Yes,65,No,Low,4.0,0,2.0,Private company,No involvement,Yes,Country-side,15827
818,1818,466626,Female,Yes,51,Yes,Average,2.0,1,3.0,Private company,Unknown,Yes,City,8261
819,1819,465617,Male,No,40,Yes,Low,,1,,Government,Strong involvement,No,City,18349
820,1820,466332,Male,No,23,No,High,3.0,0,1.0,Private company,Some involvement,Yes,City,7000
821,1821,460427,Male,Yes,46,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
822,1822,463688,Female,No,52,Yes,Low,1.0,1,6.0,Government,Strong involvement,Yes,Country-side,8261
823,1823,464487,Male,No,53,No,High,3.0,0,2.0,Private company,Strong involvement,Yes,Country-side,8261
824,1824,462591,Male,No,25,No,High,,0,,Government,Strong involvement,Yes,Country-side,12044
825,1825,462836,Male,No,19,No,High,3.0,0,1.0,Private company,Some involvement,No,City,8261
826,1826,463373,Male,Yes,55,Yes,High,3.0,0,2.0,Private company,Unknown,Yes,City,8261
827,1827,464977,Female,Yes,66,No,Average,2.0,1,4.0,,,Yes,Country-side,8261
828,1828,467018,Male,Yes,57,Yes,Average,5.0,1,2.0,Private company,Unknown,No,City,8261
829,1829,460866,Male,No,28,Yes,Low,9.0,1,1.0,Government,Strong involvement,Yes,Country-side,8261
830,1830,464004,Female,Yes,26,No,High,5.0,0,1.0,Student,Strong involvement,Yes,Country-side,7000
831,1831,464290,Female,No,41,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,7000
832,1832,466190,Male,Yes,53,Yes,Low,2.0,1,3.0,Public company,Strong involvement,Yes,City,7000
833,1833,461581,Female,Yes,60,Yes,High,3.0,1,2.0,Self-employed,Strong involvement,No,City,8261
834,1834,462243,Male,Yes,43,No,High,4.0,0,2.0,Public company,Strong involvement,No,City,8261
835,1835,465408,Male,No,30,No,High,4.0,0,1.0,Public company,Strong involvement,No,City,7000
836,1836,461421,Male,Yes,37,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,7000
837,1837,461181,Male,No,21,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,7000
838,1838,462434,Male,Yes,57,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,7000
839,1839,463316,Female,Yes,89,No,Average,2.0,0,5.0,Self-employed,Strong involvement,No,City,7000
840,1840,466303,Male,Yes,67,Yes,High,2.0,1,4.0,Self-employed,Strong involvement,Yes,City,7000
841,1841,459396,Female,No,50,Yes,Low,1.0,1,5.0,Private company,Strong involvement,No,City,7000
842,1842,459936,Female,No,45,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,9522
843,1843,463657,Male,Yes,42,Yes,High,2.0,1,3.0,Public company,Strong involvement,No,City,7000
844,1844,461860,Female,Yes,81,Yes,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,8261
845,1845,465439,Female,Yes,45,Yes,High,4.0,1,2.0,Private company,Unknown,No,City,12044
846,1846,466856,Female,Yes,65,No,Low,3.0,0,3.0,Private company,Strong involvement,No,City,8261
847,1847,460383,Female,No,36,Yes,High,3.0,0,2.0,Private company,Strong involvement,No,City,15827
848,1848,462967,Male,Yes,47,No,Average,3.0,1,2.0,Private company,No involvement,No,City,12044
849,1849,467122,Female,Yes,73,No,High,2.0,1,4.0,Self-employed,Strong involvement,No,City,7000
850,1850,461296,Female,Yes,83,Yes,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,7000
851,1851,466739,Male,No,31,No,High,,0,,Private company,Some involvement,No,City,7000
852,1852,464715,Male,Yes,61,No,Low,4.0,0,2.0,Student,Strong involvement,Yes,Country-side,8261
853,1853,467331,Male,No,27,No,High,4.0,0,1.0,Private company,Some involvement,No,City,10783
854,1854,464219,Male,No,27,Yes,High,2.0,0,2.0,Student,Strong involvement,Yes,City,8261
855,1855,460572,Female,No,30,Yes,Low,4.0,1,1.0,Private company,Strong involvement,Yes,City,7000
856,1856,467584,Male,Yes,52,No,Average,4.0,1,2.0,Government,Strong involvement,No,City,8261
857,1857,463929,Male,Yes,51,Yes,Average,2.0,1,3.0,Government,Strong involvement,No,City,20871
858,1858,466439,Male,Yes,61,No,High,4.0,0,2.0,Private company,Strong involvement,No,City,7000
859,1859,463417,Male,Yes,59,Yes,Low,,1,,Private company,Unknown,No,City,7000
860,1860,464400,Male,No,31,Yes,High,4.0,0,1.0,Private company,No involvement,No,City,7000
861,1861,461375,Male,No,29,Yes,High,4.0,0,1.0,Private company,Some involvement,Yes,City,8261
862,1862,463886,Female,No,38,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,8261
863,1863,460058,Male,Yes,46,Yes,Low,1.0,1,5.0,Private company,Unknown,Yes,Country-side,7000
864,1864,465606,Male,Yes,37,Yes,Low,3.0,0,2.0,Private company,Strong involvement,Yes,City,8261
865,1865,467312,Female,Yes,62,Yes,Low,2.0,1,4.0,Private company,Unknown,No,City,8261
866,1866,463077,Male,No,28,No,Low,3.0,1,1.0,Government,Strong involvement,No,City,12044
867,1867,459652,Female,No,26,No,High,4.0,0,1.0,Private company,Strong involvement,Yes,Country-side,7000
868,1868,465952,Male,No,25,Yes,High,3.0,0,1.0,Private company,Some involvement,No,City,17088
869,1869,462653,Male,Yes,48,Yes,Low,4.0,0,2.0,Public company,Strong involvement,Yes,Country-side,7000
870,1870,464746,Male,Yes,32,No,Low,5.0,0,1.0,Public company,Strong involvement,Yes,Country-side,12044
871,1871,467171,Female,No,30,Yes,Low,2.0,1,2.0,Government,Strong involvement,No,City,8261
872,1872,462186,Female,No,21,No,High,3.0,0,1.0,Government,Strong involvement,Yes,City,7000
873,1873,460850,Female,Yes,61,No,Low,1.0,1,7.0,Private company,Strong involvement,No,City,7000
874,1874,462803,Male,No,26,No,Low,6.0,1,1.0,Government,Strong involvement,Yes,City,7000
875,1875,465339,Female,No,27,No,Low,3.0,1,1.0,Student,Strong involvement,Yes,City,7000
876,1876,463106,Female,Yes,84,Yes,Low,1.0,1,9.0,Self-employed,Strong involvement,No,City,7000
877,1877,459372,Female,No,27,Yes,Low,4.0,1,1.0,Private company,Some involvement,No,City,7000
878,1878,464869,Male,Yes,37,Yes,High,2.0,0,2.0,Private company,No involvement,Yes,Country-side,7000
879,1879,460138,Male,No,33,Yes,High,6.0,0,1.0,Private company,No involvement,No,City,18349
880,1880,460755,Male,No,33,Yes,High,1.0,0,4.0,Private company,Unknown,No,City,7000
881,1881,462097,Male,Yes,42,Yes,Average,2.0,1,3.0,Government,Strong involvement,Yes,City,17088
882,1882,465012,Male,Yes,62,No,High,4.0,1,2.0,Public company,Strong involvement,No,City,7000
883,1883,462336,Male,Yes,46,No,Low,4.0,1,2.0,Private company,Unknown,No,City,8261
884,1884,464664,Male,Yes,39,No,Average,5.0,1,1.0,Private company,No involvement,Yes,Country-side,8261
885,1885,465755,Female,No,50,Yes,Low,3.0,1,2.0,Private company,Unknown,No,City,17088
886,1886,463368,Female,Yes,42,Yes,High,3.0,1,2.0,Private company,Unknown,Yes,City,10783
887,1887,462437,Male,No,18,No,High,6.0,0,1.0,Private company,Some involvement,No,City,7000
888,1888,464451,Female,Yes,74,Yes,Average,2.0,1,4.0,Private company,Unknown,No,City,7000
889,1889,463665,Male,Yes,50,Yes,Average,3.0,1,2.0,Private company,No involvement,No,City,7000
890,1890,462667,Female,Yes,40,No,Low,2.0,0,2.0,Nothing,Strong involvement,No,City,9522
891,1891,460098,Female,Yes,62,Yes,Low,1.0,1,7.0,Private company,Strong involvement,Yes,City,8261
892,1892,459757,Male,Yes,67,Yes,Average,2.0,1,4.0,Private company,Unknown,No,City,8261
893,1893,463047,Male,Yes,27,Yes,High,,0,,Nothing,Strong involvement,No,City,18349
894,1894,461983,Male,No,27,Yes,Low,3.0,1,1.0,Private company,Unknown,No,City,8261
895,1895,466871,Male,Yes,43,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,7000
896,1896,465330,Male,No,28,Yes,Low,3.0,1,1.0,Private company,Strong involvement,Yes,Country-side,7000
897,1897,459269,Male,Yes,58,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,7000
898,1898,461839,Male,Yes,58,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
899,1899,464547,Male,No,41,Yes,Low,2.0,1,3.0,Private company,Unknown,Yes,City,7000
900,1900,460964,Male,Yes,84,No,Average,2.0,0,5.0,Self-employed,Strong involvement,No,City,8261
901,1901,466790,Male,Yes,45,Yes,Low,2.0,0,3.0,Government,Strong involvement,Yes,City,8261
902,1902,464257,Male,Yes,35,,Average,2.0,0,2.0,Private company,No involvement,No,City,8261
903,1903,463919,Female,No,31,Yes,High,1.0,0,4.0,Nothing,Strong involvement,No,City,18349
904,1904,462459,Male,No,30,Yes,High,2.0,0,2.0,Private company,Unknown,No,City,9522
905,1905,467468,Female,No,27,No,High,5.0,0,1.0,Private company,Some involvement,Yes,City,7000
906,1906,459872,Male,Yes,68,No,Low,2.0,0,4.0,Private company,No involvement,No,City,12044
907,1907,461508,Male,No,33,Yes,High,1.0,0,4.0,Private company,Unknown,No,City,17088
908,1908,460832,Female,Yes,41,No,Low,4.0,0,2.0,Private company,Some involvement,No,City,8261
909,1909,464406,Female,No,39,Yes,High,1.0,0,4.0,Private company,Unknown,No,City,7000
910,1910,467716,Male,Yes,41,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,12044
911,1911,461237,Male,No,30,Yes,High,5.0,0,1.0,Government,Strong involvement,Yes,City,7000
912,1912,466756,Male,Yes,60,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,7000
913,1913,463718,Female,No,27,Yes,High,4.0,0,1.0,Private company,Unknown,No,City,8261
914,1914,463465,Male,Yes,43,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,14566
915,1915,465818,Male,No,27,No,Low,3.0,1,1.0,Private company,No involvement,Yes,Country-side,8261
916,1916,465712,Male,No,47,Yes,Low,1.0,1,5.0,,,No,City,7000
917,1917,462953,Female,Yes,45,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,8261
918,1918,464452,Female,No,72,Yes,Low,1.0,1,8.0,Self-employed,Strong involvement,No,City,7000
919,1919,462829,Male,Yes,29,No,Low,3.0,0,1.0,Public company,Strong involvement,No,City,8261
920,1920,461647,Female,Yes,55,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,9522
921,1921,459087,Female,No,21,No,Low,3.0,1,1.0,Government,Strong involvement,No,City,7000
922,1922,466727,Female,Yes,45,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
923,1923,464080,Female,No,41,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,8261
924,1924,467007,Female,Yes,35,No,Average,1.0,0,4.0,Private company,Strong involvement,No,City,7000
925,1925,461282,Male,No,21,No,High,4.0,0,1.0,Private company,Some involvement,,,7000
926,1926,467647,Male,No,28,Yes,High,3.0,0,1.0,Private company,Some involvement,No,City,9522
927,1927,463223,Female,No,22,No,High,3.0,0,1.0,Private company,No involvement,No,City,7000
928,1928,462228,Female,No,29,No,High,4.0,0,1.0,Nothing,Strong involvement,Yes,Country-side,7000
929,1929,466789,Female,Yes,53,Yes,Average,2.0,1,3.0,Private company,Unknown,Yes,City,7000
930,1930,463250,Female,No,36,Yes,High,2.0,0,2.0,Government,Strong involvement,No,City,7000
931,1931,459740,Female,No,20,No,High,3.0,0,1.0,Private company,Some involvement,No,City,7000
932,1932,463637,Female,No,30,Yes,High,5.0,0,1.0,Private company,Some involvement,Yes,City,7000
933,1933,466079,Female,Yes,40,No,High,2.0,0,2.0,Private company,Strong involvement,No,City,8261
934,1934,464215,Male,No,72,No,High,2.0,0,4.0,Student,Strong involvement,No,City,8261
935,1935,461093,Female,Yes,38,Yes,Average,4.0,1,1.0,Private company,Unknown,Yes,City,8261
936,1936,467577,Female,Yes,48,Yes,Average,7.0,1,1.0,Private company,Unknown,No,City,8261
937,1937,459900,Male,No,52,Yes,Low,1.0,1,6.0,Private company,Unknown,No,City,14566
938,1938,463028,Male,No,33,No,High,4.0,0,1.0,Government,Strong involvement,No,City,8261
939,1939,462369,Male,Yes,63,No,Average,5.0,1,2.0,Private company,No involvement,No,City,8261
940,1940,465958,Female,No,36,Yes,High,,0,,Private company,Unknown,No,City,13305
941,1941,459733,Male,Yes,48,Yes,Average,3.0,0,2.0,Public company,Strong involvement,No,City,8261
942,1942,466900,Female,Yes,46,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,18349
943,1943,460619,Male,No,52,Yes,Low,,1,,Private company,No involvement,Yes,City,7000
944,1944,467795,Male,No,22,No,High,5.0,0,1.0,Private company,Some involvement,No,City,8261
945,1945,463773,Male,Yes,36,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,18349
946,1946,463736,Male,Yes,48,No,Average,5.0,1,1.0,Private company,No involvement,No,City,7000
947,1947,465717,Female,Yes,42,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,9522
948,1948,459724,Female,Yes,39,No,Low,4.0,0,1.0,Private company,Unknown,,,7000
949,1949,460679,Female,No,19,,High,4.0,0,1.0,Private company,Some involvement,Yes,City,18349
950,1950,467177,Male,No,69,Yes,High,,0,,Student,Strong involvement,No,City,17088
951,1951,461293,Male,No,22,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
952,1952,463239,Female,No,30,No,High,3.0,0,1.0,Government,Strong involvement,Yes,City,8261
953,1953,467745,Male,Yes,50,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,10783
954,1954,459534,Male,Yes,36,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,7000
955,1955,463235,Female,No,21,No,High,4.0,0,1.0,,,No,City,8261
956,1956,461901,Male,No,30,Yes,Low,4.0,1,1.0,Private company,Unknown,No,City,13305
957,1957,464049,Female,No,32,Yes,Low,3.0,1,2.0,Private company,Some involvement,No,City,8261
958,1958,460690,Female,,51,No,High,,0,,Nothing,Strong involvement,Yes,City,17088
959,1959,461106,Male,No,18,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,8261
960,1960,463169,Female,Yes,85,Yes,High,1.0,0,9.0,Self-employed,Strong involvement,Yes,City,7000
961,1961,461033,Male,Yes,57,Yes,Average,2.0,1,3.0,Government,Strong involvement,No,City,13305
962,1962,467052,Male,No,18,No,High,,0,,Private company,Some involvement,Yes,City,9522
963,1963,461854,Male,No,30,Yes,High,3.0,0,1.0,Private company,Some involvement,No,City,18349
964,1964,462536,Female,Yes,48,No,High,,1,,Private company,Strong involvement,No,City,8261
965,1965,461604,Male,Yes,38,No,Average,2.0,1,2.0,Private company,No involvement,No,City,8261
966,1966,465628,Male,Yes,49,Yes,High,2.0,0,3.0,Private company,Unknown,Yes,City,9522
967,1967,461932,Female,No,21,No,High,2.0,0,2.0,Private company,Some involvement,Yes,Country-side,10783
968,1968,465696,Female,No,56,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,7000
969,1969,462466,Male,Yes,52,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,7000
970,1970,462585,Male,Yes,42,No,High,,0,,,,Yes,Country-side,17088
971,1971,460551,Male,Yes,49,Yes,Average,2.0,1,3.0,Private company,Strong involvement,Yes,City,7000
972,1972,465727,Male,No,42,No,High,5.0,0,1.0,Student,Strong involvement,Yes,Country-side,8261
973,1973,461959,Female,Yes,62,Yes,Low,2.0,1,4.0,Private company,Unknown,No,City,7000
974,1974,466712,Male,Yes,78,Yes,Low,1.0,1,8.0,Self-employed,Strong involvement,No,City,8261
975,1975,462020,Female,No,25,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,23393
976,1976,465793,Male,No,25,No,Low,5.0,1,1.0,Private company,Some involvement,Yes,Country-side,8261
977,1977,462932,Female,Yes,37,Yes,Average,3.0,0,2.0,Nothing,Strong involvement,No,City,10783
978,1978,465078,Male,Yes,43,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,7000
979,1979,459043,Female,Yes,49,No,High,1.0,0,5.0,Private company,Strong involvement,Yes,City,8261
980,1980,463492,Male,No,22,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
981,1981,466092,Male,Yes,65,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,8261
982,1982,463157,Male,Yes,46,Yes,High,3.0,0,2.0,Private company,No involvement,No,City,13305
983,1983,464442,Male,Yes,57,Yes,High,2.0,1,3.0,Self-employed,Strong involvement,No,City,8261
984,1984,459954,Male,Yes,27,Yes,High,2.0,0,2.0,Private company,Some involvement,No,City,17088
985,1985,461227,Male,No,21,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
986,1986,462268,Female,Yes,77,Yes,High,2.0,1,4.0,Self-employed,Strong involvement,No,City,14566
987,1987,465598,Male,No,28,Yes,High,5.0,0,1.0,Private company,Some involvement,Yes,City,14566
988,1988,460466,Female,No,19,No,High,,0,,Private company,Some involvement,No,City,17088
989,1989,462554,Male,No,28,No,Low,8.0,1,1.0,Private company,Some involvement,Yes,Country-side,8261
990,1990,463620,Male,No,19,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,8261
991,1991,465457,Female,No,32,Yes,High,1.0,0,4.0,Private company,Strong involvement,No,City,7000
992,1992,463095,Female,Yes,37,Yes,Average,2.0,0,2.0,Nothing,Strong involvement,No,City,7000
993,1993,460526,Female,Yes,28,,Average,4.0,1,1.0,,,Yes,City,17088
994,1994,465972,Female,No,47,Yes,High,1.0,0,5.0,Student,Strong involvement,No,City,18349
995,1995,461523,Male,Yes,78,Yes,High,5.0,1,2.0,Self-employed,Strong involvement,No,City,7000
996,1996,465763,Female,Yes,37,No,Low,2.0,0,2.0,Private company,Unknown,Yes,Country-side,7000
997,1997,459362,Male,Yes,55,No,High,2.0,0,3.0,Public company,Strong involvement,No,City,7000
998,1998,463571,Female,No,32,Yes,Low,3.0,1,2.0,Student,Strong involvement,Yes,City,7000
